sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
-0.00293,0.037941,0.012482,-0.034363,-0.029503,-0.015198,0.032204,0.040703,-0.003349,-0.026848,-0.01609,-0.054207,-0.025887,-0.058731,-0.011505,0.015816,0.006744,-0.053001,-0.022293,0.006813,0.062363,0.010826,0.013718,0.041832,0.022018,0.012901,0.080482,0.008064,-0.018501,-0.000717,-0.018356,-0.023102,0.045914,0.005577,-0.009331,-0.006935,-0.035393,-0.069214,-0.012566,-0.022064
-0.003311,0.048973,0.012451,-0.021339,-0.022614,-0.016899,0.034996,0.034065,-0.019501,-0.007401,-0.023201,-0.05162,-0.005531,-0.062492,-0.01239,0.016205,0.015205,-0.055283,-0.019798,0.017906,0.043884,0.018867,0.019646,0.044106,0.008339,0.003235,0.088249,-0.001266,-0.004601,-0.001183,-0.017418,-0.012444,0.034798,-0.007607,-0.007385,0.009026,-0.038757,-0.069557,-0.01049,-0.015686
-0.00135,0.05706,0.009285,-0.008827,-0.019585,-0.014091,0.037315,0.02272,-0.033379,0.00856,-0.024361,-0.043297,0.013939,-0.06118,-0.013405,0.015656,0.021393,-0.047348,-0.015236,0.026222,0.019943,0.024925,0.022095,0.038864,-0.003273,-0.008316,0.085075,-0.006302,0.008308,-0.001572,-0.014427,0.002625,0.020576,-0.018814,-0.006271,0.027718,-0.036522,-0.064713,-0.009605,-0.006203
-0.00135,0.061264,0.005722,0.003586,-0.020363,-0.006851,0.033554,0.01313,-0.046822,0.019035,-0.0233,-0.037025,0.034996,-0.053528,-0.009171,0.011353,0.024673,-0.035797,-0.009789,0.032684,-0.00827,0.021645,0.023247,0.025398,-0.018867,-0.02121,0.073677,-0.013443,0.012566,0.00106,-0.012802,0.015182,0.008881,-0.032204,-0.003067,0.04248,-0.034035,-0.061638,-0.008575,0.002243
0.00132,0.060623,0.001442,0.017647,-0.014984,-0.003517,0.023064,0.002243,-0.051308,0.029854,-0.021446,-0.02903,0.055344,-0.040421,-0.008636,0.005074,0.024429,-0.019798,-0.004196,0.034927,-0.03746,0.017395,0.026558,0.014465,-0.03334,-0.025948,0.054573,-0.018143,0.012306,0.003815,-0.010559,0.024879,-0.003654,-0.045662,0.001328,0.047874,-0.027626,-0.049789,-0.003403,0.009254
0.00695,0.053459,-0.003296,0.036911,-0.007851,-0.00045,0.014671,-0.00856,-0.049347,0.037903,-0.019127,-0.015739,0.065399,-0.022438,-0.010246,0.004089,0.019691,-0.001305,0.003929,0.032852,-0.06414,0.013245,0.025543,0.00692,-0.038925,-0.0261,0.032715,-0.015404,0.016281,0.001053,-0.009598,0.030853,-0.015732,-0.052238,0.007103,0.043877,-0.020439,-0.029076,0.002113,0.014702
0.012817,0.037323,-0.003433,0.05545,-0.001427,0.004745,0.009605,-0.016029,-0.045799,0.042099,-0.01609,-0.004135,0.064629,-0.003403,-0.006737,0.00605,0.009476,0.00827,0.014069,0.030739,-0.089058,0.007278,0.024529,-0.00119,-0.039749,-0.026337,0.008621,-0.01342,0.021873,-0.000961,-0.01162,0.03064,-0.021767,-0.054932,0.017113,0.036209,-0.013908,-0.003716,0.001106,0.021484
0.021828,0.012642,-0.002052,0.070381,0.01088,0.010338,0.006248,-0.021141,-0.039291,0.042801,-0.014381,0.004852,0.061417,0.018547,-0.003204,0.005341,-0.002831,0.014511,0.022652,0.029289,-0.105141,0.00425,0.024078,-0.006821,-0.039818,-0.020683,-0.017075,-0.010521,0.025093,-0.000267,-0.014351,0.029808,-0.025429,-0.059128,0.028297,0.025818,-0.000641,0.024193,-0.001221,0.027885
0.032013,-0.013542,-0.005142,0.07708,0.020432,0.019669,0.002121,-0.023804,-0.02787,0.034958,-0.010597,0.008812,0.053802,0.045479,-0.002731,0.005608,-0.012245,0.02623,0.029434,0.024071,-0.107101,0.000473,0.019806,-0.010757,-0.036522,-0.012428,-0.038536,-0.005402,0.025627,0.000511,-0.018135,0.027847,-0.027596,-0.061066,0.032578,0.013626,0.018555,0.042931,-0.003563,0.033699
0.039276,-0.037003,-0.007202,0.075005,0.024261,0.025055,-0.007195,-0.022163,-0.019051,0.016907,-0.004951,0.008553,0.042763,0.065956,-0.001389,0.004829,-0.021164,0.036758,0.031708,0.01886,-0.100105,-0.00795,0.01329,-0.014038,-0.035141,-0.004204,-0.055984,-0.003136,0.018425,0.002388,-0.024261,0.020805,-0.025047,-0.059296,0.032776,0.00322,0.037117,0.049332,-0.009903,0.037819
0.043983,-0.059631,-0.007378,0.074814,0.031418,0.02301,-0.016983,-0.019234,-0.015182,-0.002975,-0.001472,0.010788,0.030975,0.073341,-0.003593,0.001328,-0.02832,0.045067,0.026474,0.01622,-0.082092,-0.014648,0.008553,-0.014549,-0.036713,0.007957,-0.071609,0.001022,0.013222,0.008339,-0.026268,0.008331,-0.019814,-0.054237,0.032913,-0.005653,0.053589,0.053856,-0.015633,0.036804
0.048744,-0.07943,-0.009842,0.069237,0.038963,0.022545,-0.026024,-0.015648,-0.00856,-0.02021,0.004517,0.017204,0.014053,0.068047,-0.008537,0.002838,-0.030167,0.051331,0.021088,0.014336,-0.050179,-0.016815,0.004333,-0.010597,-0.033951,0.023354,-0.078735,0.003853,0.014465,0.015701,-0.027008,-0.005096,-0.014427,-0.042503,0.026093,-0.012054,0.067215,0.058083,-0.019127,0.0336
0.046165,-0.093857,-0.013077,0.05706,0.044052,0.02494,-0.031815,-0.006615,-0.003654,-0.033676,0.011101,0.024437,-0.004913,0.055626,-0.007034,0.00531,-0.03006,0.048759,0.017097,0.012718,-0.014168,-0.01902,-0.001274,-0.006317,-0.02462,0.033028,-0.075226,0.005295,0.017014,0.018272,-0.031464,-0.016075,-0.004723,-0.028366,0.017677,-0.017525,0.068687,0.055519,-0.025688,0.026649
0.036911,-0.103409,-0.013618,0.042252,0.049232,0.025192,-0.030968,0.005173,-0.002716,-0.03997,0.014259,0.028519,-0.018105,0.040825,-0.000931,0.003113,-0.025551,0.03817,0.013222,0.009392,0.01709,-0.019608,-0.005875,-0.000389,-0.01004,0.03746,-0.067513,0.007103,0.022812,0.021088,-0.033478,-0.027061,0.008057,-0.013306,0.011963,-0.021049,0.062233,0.050636,-0.034401,0.016472
0.03019,-0.104301,-0.01355,0.022049,0.044502,0.02475,-0.032112,0.016533,0.001419,-0.042503,0.019432,0.028496,-0.027771,0.023697,0.007301,0.001877,-0.013664,0.03035,0.01123,0.002899,0.042038,-0.016441,-0.009605,0.007751,0.006248,0.041145,-0.051956,0.006721,0.027557,0.02375,-0.028961,-0.034538,0.01487,0.002342,0.002075,-0.021332,0.054054,0.043015,-0.037552,0.006226
0.01889,-0.09417,-0.016563,-0.000633,0.028305,0.025383,-0.034683,0.027435,0.008858,-0.046967,0.022293,0.023163,-0.034554,0.00441,0.019089,0.002266,7.63E-05,0.026405,0.007988,-0.005035,0.061905,-0.014832,-0.015572,0.010544,0.01812,0.034302,-0.028282,0.00782,0.027023,0.022087,-0.019402,-0.033783,0.015091,0.015083,-0.008484,-0.017105,0.038773,0.024651,-0.035645,-0.000916
0.007179,-0.077988,-0.016708,-0.024445,0.013664,0.020584,-0.03273,0.030609,0.016983,-0.047279,0.017197,0.016258,-0.035507,-0.017723,0.028786,0.000633,0.011055,0.0186,0.000542,-0.011589,0.078064,-0.012405,-0.021034,0.011391,0.022385,0.02285,-0.00695,0.007973,0.024879,0.020836,-0.00679,-0.03022,0.012627,0.025551,-0.016075,-0.009972,0.02121,-0.001366,-0.027702,-0.007469
0.000191,-0.056274,-0.014465,-0.043816,0.001389,0.013428,-0.027252,0.024757,0.029243,-0.036865,0.011147,0.012917,-0.038597,-0.04007,0.031792,0.00029,0.019699,0.007256,-0.008102,-0.019363,0.086395,-0.00444,-0.020561,0.013115,0.026222,0.012856,0.012337,0.008972,0.025414,0.017891,0.010269,-0.024643,0.008308,0.03389,-0.022308,-0.000923,0.00383,-0.021614,-0.011353,-0.014496
-0.009743,-0.028839,-0.014099,-0.060143,-0.011169,0.008392,-0.017586,0.018555,0.042946,-0.024086,0.003708,0.008667,-0.043251,-0.056442,0.036156,0.002815,0.025887,-0.007721,-0.011581,-0.025719,0.089104,0.001503,-0.019356,0.010475,0.029099,-0.003838,0.030968,0.012482,0.022827,0.012794,0.027061,-0.013168,0.004616,0.042984,-0.024055,0.010063,-0.014702,-0.036034,0.004776,-0.018318
-0.021187,0.001678,-0.007233,-0.073845,-0.021095,-0.000816,-0.002029,0.008156,0.05204,-0.012444,-0.007896,0.002647,-0.042206,-0.064445,0.044136,0.001564,0.028778,-0.024689,-0.014847,-0.023376,0.08429,0.004715,-0.020042,0.00618,0.02623,-0.021027,0.04097,0.013046,0.013405,0.008652,0.039688,0.001411,0.003685,0.044533,-0.022018,0.019814,-0.028328,-0.047073,0.015938,-0.021469
-0.03125,0.033173,0.003281,-0.078506,-0.030952,-0.014481,0.012352,-0.005302,0.058975,-0.000565,-0.016068,-0.002396,-0.037483,-0.062195,0.047844,-0.002769,0.028519,-0.036911,-0.020004,-0.017662,0.065636,0.008308,-0.01757,0.004349,0.022987,-0.03389,0.042007,0.013901,0.00396,0.001915,0.049675,0.016388,0.001541,0.04126,-0.021507,0.028244,-0.032669,-0.046921,0.026955,-0.02076
-0.035278,0.060066,0.007332,-0.073944,-0.040787,-0.02626,0.020264,-0.012756,0.062424,0.006371,-0.018387,-0.009239,-0.031113,-0.050575,0.046494,-0.004448,0.024757,-0.043663,-0.021408,-0.011284,0.044609,0.008453,-0.01371,0.000465,0.015343,-0.041245,0.042747,0.021011,-0.006813,-0.007416,0.056702,0.028191,-0.005081,0.042175,-0.024857,0.031799,-0.031517,-0.04026,0.038269,-0.009911
-0.035446,0.084137,0.011795,-0.06073,-0.042854,-0.035629,0.028183,-0.019676,0.060379,0.010529,-0.019974,-0.015175,-0.022507,-0.036919,0.039726,-0.001907,0.021095,-0.048737,-0.021973,-0.001129,0.025002,0.008179,-0.00946,-0.005707,0.002777,-0.038231,0.038742,0.02652,-0.019058,-0.014984,0.060944,0.035049,-0.011177,0.038071,-0.027138,0.030502,-0.026802,-0.034256,0.045883,0.004486
-0.034294,0.105492,0.018715,-0.04409,-0.036713,-0.041527,0.036583,-0.024414,0.054756,0.019821,-0.019714,-0.014458,-0.015518,-0.018906,0.028,0.004364,0.013618,-0.053085,-0.024384,0.009041,0.001068,0.011887,-0.000557,-0.008301,-0.006409,-0.032867,0.025536,0.022583,-0.027908,-0.019394,0.060715,0.036362,-0.014366,0.031929,-0.026741,0.028229,-0.015961,-0.025383,0.052635,0.013268
-0.02829,0.116539,0.020958,-0.026184,-0.026207,-0.037636,0.041115,-0.023605,0.04435,0.033127,-0.012642,-0.009171,-0.012299,0.005249,0.015831,0.015175,0.00663,-0.051979,-0.024063,0.016113,-0.021767,0.017029,0.011116,-0.008072,-0.010681,-0.028709,0.010048,0.015396,-0.036606,-0.024399,0.059677,0.031509,-0.015671,0.026833,-0.026253,0.025185,-0.002899,-0.011665,0.057625,0.017761
-0.023079,0.11615,0.027809,-0.003288,-0.015503,-0.031143,0.038918,-0.021767,0.026474,0.042694,-0.005104,-0.002243,-0.003761,0.025444,0.00666,0.024101,0.009064,-0.043671,-0.017921,0.019501,-0.040619,0.017342,0.019623,-0.007759,-0.01062,-0.021538,-0.005875,0.004761,-0.043236,-0.02951,0.054634,0.025482,-0.013786,0.018394,-0.019981,0.018532,0.010262,-0.000832,0.053368,0.018776
-0.017288,0.105217,0.042343,0.017822,-0.00882,-0.025742,0.029755,-0.016151,0.005478,0.050392,0.003044,0.007195,0.012589,0.039848,-0.004456,0.022804,0.00769,-0.031837,-0.011757,0.021286,-0.060341,0.012238,0.025032,-0.004631,-0.008942,-0.012474,-0.020584,-0.009117,-0.044609,-0.029701,0.041901,0.02095,-0.012787,0.007721,-0.010742,0.010979,0.024094,0.010826,0.042564,0.017776
-0.006073,0.084969,0.051956,0.03244,-0.002899,-0.018776,0.0168,-0.005661,-0.012962,0.055336,0.017128,0.016335,0.026756,0.051689,-0.023735,0.02095,0.004356,-0.017952,-0.004524,0.0205,-0.07122,0.007065,0.030029,0.000381,-0.006485,-0.000801,-0.029816,-0.019875,-0.042801,-0.024834,0.0261,0.013237,-0.013687,0.004639,-0.006729,0.008499,0.035873,0.023727,0.028847,0.021141
0.006248,0.057793,0.05687,0.042946,0.004387,-0.011566,0.004326,0.00798,-0.031403,0.051643,0.025108,0.02356,0.034721,0.055161,-0.042725,0.018959,0.007454,-0.006187,0.004211,0.015106,-0.067551,0.002617,0.032089,0.000565,-0.002586,0.011871,-0.032036,-0.026047,-0.037529,-0.015251,0.00544,0.001244,-0.012154,0.006409,-0.006111,0.003273,0.04306,0.029884,0.009789,0.023582
0.015282,0.026802,0.05883,0.044952,0.012421,-0.000969,-0.003677,0.022507,-0.04657,0.046631,0.025246,0.032234,0.039246,0.050255,-0.056473,0.013,0.006332,0.001312,0.006119,0.007523,-0.061111,-0.003975,0.030701,-0.002075,0.003334,0.025764,-0.032036,-0.028152,-0.02607,-0.002716,-0.013718,-0.011383,-0.008965,0.002029,-0.002869,-0.00238,0.043015,0.035362,-0.009636,0.01667
0.02034,-0.004692,0.055237,0.03923,0.016495,0.012093,-0.010704,0.036987,-0.052719,0.042381,0.023895,0.039078,0.042427,0.04277,-0.065521,0.008728,0.001724,0.008324,0.010056,-0.0009,-0.049324,-0.010986,0.028557,-0.003021,0.012871,0.033554,-0.027924,-0.029648,-0.010094,0.005089,-0.026817,-0.024834,-0.003159,-0.002022,0.007057,-0.002914,0.035622,0.037758,-0.023384,0.007393
0.023338,-0.031754,0.046982,0.02803,0.012428,0.026627,-0.019127,0.049377,-0.053635,0.03463,0.021599,0.038284,0.046242,0.031876,-0.062927,0.00058,0.000839,0.016121,0.021492,-0.007133,-0.031097,-0.014885,0.020134,-0.005363,0.023895,0.032372,-0.017555,-0.028397,0.004295,0.004715,-0.036797,-0.030655,0.000977,-0.003593,0.019524,-0.002548,0.021713,0.03389,-0.031982,-0.001541
0.025108,-0.051125,0.033531,0.0149,0.006119,0.034775,-0.024063,0.054588,-0.05117,0.024345,0.021393,0.032532,0.053131,0.017639,-0.051117,-0.014275,-0.002289,0.023483,0.026726,-0.009666,-0.014076,-0.020111,0.005745,-0.006828,0.030479,0.03241,-0.005417,-0.021812,0.020935,0.006966,-0.043953,-0.025238,-0.003464,-0.004837,0.034325,0.001938,0.005753,0.026047,-0.037842,-0.011131
0.024117,-0.0644,0.014305,0.007027,-0.000938,0.034668,-0.023598,0.053169,-0.041069,0.014763,0.020027,0.023613,0.055969,0.001984,-0.039619,-0.027382,-0.008888,0.029778,0.027771,-0.012276,0.003174,-0.025963,-0.004425,-0.004539,0.028786,0.031052,0.010796,-0.012466,0.036682,0.015358,-0.052498,-0.018883,-0.010681,-0.004402,0.048477,0.005196,-0.008644,0.017517,-0.039886,-0.01664
0.018349,-0.070595,-0.011925,0.001915,-0.010338,0.033943,-0.021225,0.045868,-0.026039,0.004349,0.011108,0.00956,0.046387,-0.014801,-0.028549,-0.034416,-0.013763,0.034447,0.031349,-0.016785,0.020058,-0.026169,-0.01265,-0.002029,0.022697,0.030128,0.029282,-0.001976,0.044846,0.02063,-0.060844,-0.010796,-0.014168,0.00119,0.053017,0.006676,-0.023804,0.007935,-0.037239,-0.019646
0.007996,-0.071121,-0.03878,-0.00251,-0.016472,0.028023,-0.014816,0.035011,-0.013954,-0.006645,-0.002831,-0.00415,0.032196,-0.030899,-0.017838,-0.039261,-0.020302,0.03231,0.030342,-0.020164,0.030075,-0.024376,-0.021515,0.001076,0.014168,0.029594,0.042587,0.006386,0.051491,0.023933,-0.063843,-0.00235,-0.01133,0.004562,0.053513,0.01149,-0.038422,-0.004776,-0.033989,-0.023277
-0.002846,-0.064812,-0.058327,-0.004272,-0.017929,0.014259,-0.003555,0.021904,-0.004784,-0.014862,-0.013611,-0.016304,0.016998,-0.040245,-0.007805,-0.041916,-0.02504,0.027885,0.028091,-0.018761,0.03521,-0.020012,-0.025063,0.004585,0.003326,0.024055,0.047897,0.011337,0.055496,0.025818,-0.058014,0.002258,-0.006531,0.002243,0.053047,0.012344,-0.050133,-0.012619,-0.026711,-0.024811
-0.01123,-0.05278,-0.072426,-0.000793,-0.019211,-0.001587,0.005562,0.005623,0.000916,-0.026123,-0.019264,-0.030602,0.000755,-0.041962,0.006218,-0.039955,-0.023705,0.028488,0.029587,-0.012505,0.038826,-0.010323,-0.026176,0.005951,-0.004204,0.017616,0.052155,0.015617,0.054131,0.021004,-0.045876,0.008453,-0.005974,0.002136,0.047279,0.005745,-0.055855,-0.019798,-0.01403,-0.021423
-0.019135,-0.041557,-0.079659,0.006157,-0.018486,-0.016212,0.011925,-0.012901,0.001633,-0.038368,-0.018044,-0.046989,-0.011406,-0.039932,0.021461,-0.037415,-0.022224,0.027382,0.029068,-0.006714,0.037735,0.000298,-0.027107,0.006248,-0.012711,0.009682,0.053383,0.01886,0.046478,0.012878,-0.036545,0.015121,-0.010162,-0.000633,0.040176,-0.000229,-0.054489,-0.029068,-0.004456,-0.016006
-0.024414,-0.027222,-0.080521,0.013046,-0.014931,-0.028259,0.019257,-0.033386,0.004692,-0.048027,-0.012238,-0.063583,-0.022308,-0.03083,0.028076,-0.036453,-0.020599,0.024544,0.021538,-0.004562,0.033577,0.014046,-0.022713,0.009224,-0.026001,0.000374,0.047554,0.021599,0.031693,0.005753,-0.027618,0.017479,-0.013763,-0.00412,0.031479,-0.002235,-0.043388,-0.033592,0.005394,-0.010468
-0.027824,-0.010025,-0.080765,0.020676,-0.011116,-0.032677,0.026428,-0.050819,0.011299,-0.052292,-0.009758,-0.069931,-0.035126,-0.013885,0.024826,-0.029938,-0.01635,0.023567,0.010643,-0.00396,0.028252,0.028625,-0.013939,0.012688,-0.036858,-0.008057,0.03891,0.026016,0.014137,-0.002045,-0.018715,0.017593,-0.010971,-0.001816,0.012024,-0.008308,-0.023537,-0.034431,0.016411,-0.007195
-0.033043,0.003265,-0.076439,0.026108,-0.004524,-0.028526,0.030373,-0.062286,0.013283,-0.050423,-0.009163,-0.063614,-0.046753,0.001244,0.020668,-0.020325,-0.012115,0.019524,7.63E-05,-0.003036,0.021515,0.034973,-0.004807,0.013611,-0.044128,-0.013916,0.025635,0.025986,-0.005547,-0.011719,-0.010376,0.015747,-0.003876,0.001282,-0.011688,-0.017326,-0.004761,-0.032959,0.020874,-0.006531
-0.03344,0.010521,-0.062843,0.026047,0.004082,-0.01947,0.031525,-0.068733,0.009079,-0.043449,-0.007942,-0.049706,-0.052971,0.013748,0.01725,-0.016953,-0.00737,0.015022,-0.012688,0.001137,0.01445,0.036674,0.004608,0.016068,-0.046005,-0.016685,0.011284,0.018768,-0.023392,-0.022575,0.003685,0.007736,0.008484,3.05E-05,-0.029213,-0.026512,0.013741,-0.026665,0.023209,-0.005066
-0.024971,0.016502,-0.045349,0.018784,0.009796,-0.007256,0.028236,-0.070656,0.00486,-0.02829,-0.004044,-0.026726,-0.055557,0.02858,0.014198,-0.012253,0.002296,0.014305,-0.020302,0.009415,0.00988,0.038666,0.010422,0.017487,-0.036797,-0.019814,0.000244,0.010696,-0.035896,-0.034378,0.018822,-0.001167,0.021942,0.000587,-0.046188,-0.037086,0.030724,-0.01564,0.024231,0.000565
-0.011879,0.024147,-0.027412,0.004868,0.012856,0.003876,0.017708,-0.067078,0.00074,-0.013939,0.004654,-0.001968,-0.049881,0.038536,0.016586,-0.002831,0.012047,0.009109,-0.02343,0.015831,0.004143,0.034866,0.010597,0.01358,-0.020332,-0.023796,-0.007263,0.003922,-0.045799,-0.043236,0.029297,-0.007118,0.029327,0.003014,-0.061035,-0.044968,0.045395,-0.00705,0.017311,0.007401
0.001869,0.027214,-0.006889,-0.011398,0.015404,0.009987,0.004425,-0.056633,-0.001572,0.000671,0.010826,0.014336,-0.034416,0.041039,0.020248,0.005257,0.016632,-0.000221,-0.03006,0.015488,-0.004471,0.024475,0.011497,0.006981,-0.003601,-0.028214,-0.013397,-0.003708,-0.050247,-0.043297,0.034828,-0.013382,0.033943,0.00428,-0.069916,-0.046082,0.060028,0.00058,0.005005,0.00782
0.016167,0.027473,0.011147,-0.026154,0.01355,0.018326,-0.008957,-0.041946,0.005699,0.018326,0.010612,0.028816,-0.021957,0.036552,0.019859,0.016914,0.01857,-0.009216,-0.035919,0.009605,-0.011642,0.01313,0.015938,0.003769,0.015205,-0.03009,-0.017693,-0.006798,-0.052116,-0.040085,0.036972,-0.016106,0.036652,0.007019,-0.076294,-0.039948,0.067299,0.009171,-0.004227,0.003716
0.027565,0.027985,0.027916,-0.036621,0.007957,0.029266,-0.021942,-0.022263,0.012619,0.029358,0.007599,0.044975,-0.010796,0.026138,0.020699,0.031967,0.019981,-0.020378,-0.040314,0.001495,-0.017334,0.001595,0.017784,0.002876,0.035927,-0.027504,-0.018753,-0.00808,-0.051689,-0.034492,0.039474,-0.015198,0.036018,0.007645,-0.07502,-0.031731,0.06398,0.012909,-0.012924,-0.001236
0.034889,0.02401,0.047272,-0.041748,0.006401,0.03347,-0.030113,0.001305,0.013222,0.03389,0.004646,0.053474,0.003731,0.015015,0.024719,0.042694,0.019966,-0.028641,-0.044556,-0.00148,-0.020287,-0.008049,0.014,-0.00248,0.05397,-0.022629,-0.020943,-0.012817,-0.04277,-0.020897,0.042923,-0.014771,0.035713,0.005234,-0.060722,-0.022705,0.050156,0.014824,-0.022133,-0.007271
0.044281,0.01828,0.061417,-0.040283,0.011612,0.034126,-0.036438,0.020882,0.015137,0.036865,0.005928,0.056816,0.013939,0.001472,0.025307,0.050247,0.017944,-0.030685,-0.043938,0.002266,-0.02227,-0.01545,0.008797,-0.007423,0.071632,-0.016449,-0.023315,-0.013504,-0.03244,-0.004898,0.042259,-0.015167,0.03096,-0.002335,-0.040962,-0.013832,0.031464,0.018158,-0.02256,-0.012619
0.051964,0.016556,0.067101,-0.035194,0.021515,0.034859,-0.041298,0.036949,0.015198,0.034538,0.008232,0.057289,0.021568,-0.012383,0.024956,0.053314,0.016136,-0.029083,-0.039375,0.004234,-0.022621,-0.021667,0.001106,-0.012329,0.086128,-0.008896,-0.021439,-0.011284,-0.022415,0.012421,0.03611,-0.012535,0.020103,-0.010231,-0.021858,-0.006874,0.010941,0.020897,-0.018684,-0.013077
0.052544,0.015808,0.063477,-0.029167,0.031403,0.032669,-0.039764,0.053497,0.011139,0.027069,0.006943,0.049133,0.031937,-0.023773,0.022034,0.047523,0.012848,-0.027588,-0.037796,0.004929,-0.023743,-0.02298,-0.005531,-0.019112,0.086388,0.003685,-0.01947,-0.007103,-0.007828,0.031662,0.02755,-0.010498,0.011253,-0.013748,-0.00222,0.002586,-0.010635,0.020554,-0.013481,-0.011696
0.045555,0.012932,0.054436,-0.019585,0.037392,0.026321,-0.034889,0.0634,0.005943,0.020096,0.005035,0.038414,0.036377,-0.033821,0.007095,0.038345,0.006218,-0.029213,-0.035278,0.005478,-0.024292,-0.018379,-0.006645,-0.018318,0.074486,0.016479,-0.020584,-0.001045,0.007439,0.049828,0.019783,-0.014168,0.001999,-0.019341,0.015747,0.015335,-0.026573,0.016861,0.000114,-0.010292
0.032936,0.011238,0.041405,-0.006897,0.035553,0.018204,-0.032478,0.064247,-0.001869,0.009407,0.003181,0.028259,0.030251,-0.039177,-0.011147,0.032135,0.000366,-0.029129,-0.026779,0.004044,-0.015732,-0.009048,-0.009468,-0.011147,0.059753,0.028221,-0.019867,0.004028,0.021309,0.061325,0.014153,-0.012665,-0.009552,-0.024391,0.029388,0.026527,-0.040352,0.011574,0.018623,-0.005539
0.018524,0.011116,0.026611,0.007599,0.024765,0.005959,-0.028145,0.063667,-0.015671,-0.002174,0.002045,0.011688,0.02121,-0.039436,-0.022835,0.025505,-0.00235,-0.024338,-0.016747,0.003273,-0.004532,0.003586,-0.014587,-0.004631,0.039673,0.04084,-0.019051,0.003319,0.03466,0.06665,0.010521,-0.008308,-0.022133,-0.024475,0.04248,0.035225,-0.053345,0.004784,0.03495,-0.000854
0.002899,0.009186,0.015816,0.023026,0.011215,-0.011749,-0.016815,0.059349,-0.027603,-0.009918,0.002228,-0.003456,0.013245,-0.035591,-0.033768,0.016762,-0.00502,-0.016624,-0.007408,0.003967,0.006691,0.016243,-0.013489,0.003098,0.015663,0.043739,-0.021317,-0.002571,0.048073,0.068657,0.007843,-0.007439,-0.033951,-0.023437,0.05481,0.045059,-0.060677,-0.000801,0.048668,0.004326
-0.00927,0.006691,0.006538,0.033798,-0.002548,-0.030373,-0.008469,0.050949,-0.028343,-0.014839,0.000481,-0.010834,0.004738,-0.026741,-0.043381,0.008423,-0.006653,-0.005363,0.000999,0.006439,0.020157,0.024658,-0.004906,0.012779,-0.007736,0.038353,-0.023094,-0.002144,0.05793,0.060204,-0.001129,0.000549,-0.039528,-0.023232,0.059868,0.051384,-0.064323,-0.005768,0.056816,0.009552
-0.01873,0.005074,0.000725,0.033936,-0.017342,-0.047516,-0.003044,0.044159,-0.024475,-0.016525,-0.002968,-0.017517,-0.003639,-0.016945,-0.047539,-0.001587,-0.006432,0.004745,0.010239,0.008301,0.029686,0.0299,0.006134,0.018974,-0.034195,0.029961,-0.023407,0.000977,0.062241,0.045891,-0.013779,0.013176,-0.034065,-0.022446,0.055847,0.052483,-0.064423,-0.012192,0.055603,0.011253
-0.028229,0.001534,-0.002007,0.029289,-0.03051,-0.060883,0.00724,0.032021,-0.020142,-0.016747,-0.00547,-0.022781,-0.010956,-0.008537,-0.054176,-0.014915,-0.008003,0.009857,0.022972,0.012451,0.036026,0.034096,0.020515,0.025383,-0.058601,0.020027,-0.024002,0.004562,0.063324,0.030518,-0.021927,0.020088,-0.022339,-0.021019,0.046501,0.053078,-0.055092,-0.015808,0.051727,0.013939
-0.033768,-0.004623,-0.00486,0.024147,-0.042267,-0.065826,0.019485,0.013977,-0.010956,-0.013695,-0.010139,-0.025421,-0.018341,0.001152,-0.057953,-0.024277,-0.007004,0.014145,0.036186,0.018555,0.042549,0.035782,0.033119,0.034721,-0.074791,0.012093,-0.018608,0.012337,0.056992,0.012527,-0.026169,0.023186,-0.010674,-0.017082,0.033165,0.047615,-0.040237,-0.01786,0.045341,0.023521
